pag_pk,pag_fecha_planificada,pag_importe_planificado,pag_fecha_real,pag_importe_real,pag_confirmar,mon_pk,mon_nombre
437,"2013-07-31 00:00:00",360000,"2013-07-24 00:00:00",385873,NULL,1,Pesos
438,"2013-08-31 00:00:00",300000,"2013-09-27 00:00:00",214864,NULL,1,Pesos
439,"2013-09-30 00:00:00",300000,"2013-09-27 00:00:00",308700,NULL,1,Pesos
440,"2013-10-31 00:00:00",300000,"2013-10-23 00:00:00",275871,NULL,1,Pesos
441,"2013-11-30 00:00:00",300300,"2013-11-25 00:00:00",195964,NULL,1,Pesos
442,"2013-12-31 00:00:00",370410,"2014-01-03 00:00:00",1109578,NULL,1,Pesos
467,"2013-01-31 00:00:00",42511,"2013-03-28 00:00:00",42511,NULL,1,Pesos
468,"2013-02-28 00:00:00",42511,"2013-03-28 00:00:00",42511,NULL,1,Pesos
469,"2013-03-28 00:00:00",42511,"2013-03-28 00:00:00",42511,NULL,1,Pesos
470,"2013-04-30 00:00:00",42511,"2013-04-30 00:00:00",42511,NULL,1,Pesos
627,"2013-05-30 00:00:00",42511,"2013-05-30 00:00:00",42511,NULL,1,Pesos
666,"2013-06-30 00:00:00",42511,"2013-06-27 00:00:00",42511,NULL,1,Pesos
471,"2013-01-31 00:00:00",1289454.6,"2013-05-15 00:00:00",1289454.6,NULL,1,Pesos
472,"2013-05-31 00:00:00",1289000,"2013-11-28 00:00:00",1289000,NULL,1,Pesos
626,"2013-09-30 00:00:00",408160,"2013-09-30 00:00:00",408160,NULL,1,Pesos
615,"2013-07-01 00:00:00",527738,NULL,0,NULL,1,Pesos
616,"2013-07-15 00:00:00",791606,NULL,0,NULL,1,Pesos
617,"2013-08-01 00:00:00",263869,NULL,0,NULL,1,Pesos
618,"2013-09-01 00:00:00",1055475,NULL,0,NULL,1,Pesos
619,"2013-10-01 00:00:00",1055475,NULL,0,NULL,1,Pesos
620,"2013-12-15 00:00:00",527738,NULL,0,NULL,1,Pesos
621,"2014-02-01 00:00:00",263869,NULL,0,NULL,1,Pesos
622,"2014-02-15 00:00:00",263869,NULL,0,NULL,1,Pesos
623,"2014-04-01 00:00:00",263869,NULL,0,NULL,1,Pesos
624,"2014-04-01 00:00:00",263869,NULL,0,NULL,1,Pesos
721,"2013-12-31 00:00:00",217025.02,"2013-12-31 00:00:00",217025.02,NULL,1,Pesos
625,"2013-11-15 00:00:00",543541.75,"2013-10-31 00:00:00",543542,NULL,1,Pesos
667,"2013-10-07 00:00:00",529422.7,"2013-10-04 00:00:00",529422,NULL,1,Pesos
668,"2013-10-07 00:00:00",494246.4,"2013-10-04 00:00:00",494247,NULL,1,Pesos
684,"2013-07-01 00:00:00",256444,"2013-07-01 00:00:00",256444,NULL,1,Pesos
692,"2013-12-31 00:00:00",426636,"2013-12-27 00:00:00",360144,NULL,1,Pesos
922,"2013-12-31 00:00:00",22204,"2013-12-31 00:00:00",22204,1,1,Pesos
923,"2014-01-31 00:00:00",22204,"2014-01-31 00:00:00",22204,1,1,Pesos
924,"2014-02-28 00:00:00",22204,"2014-02-28 00:00:00",22204,1,1,Pesos
925,"2014-03-31 00:00:00",22204,"2014-03-31 00:00:00",22204,1,1,Pesos
926,"2014-04-30 00:00:00",22204,"2014-04-30 00:00:00",22204,1,1,Pesos
927,"2014-05-30 00:00:00",22204,"2014-05-30 00:00:00",22204,1,1,Pesos
929,"2014-07-31 00:00:00",23314,"2014-07-31 00:00:00",23314,1,1,Pesos
931,"2014-09-30 00:00:00",23314,"2014-09-30 00:00:00",23314,1,1,Pesos
932,"2014-10-31 00:00:00",23314,"2014-10-31 00:00:00",23314,1,1,Pesos
933,"2014-11-28 00:00:00",23314,"2014-11-28 00:00:00",23314,1,1,Pesos
934,"2014-12-31 00:00:00",23314,"2014-12-31 00:00:00",23314,1,1,Pesos
935,"2015-01-30 00:00:00",24480,"2015-01-30 00:00:00",24480,1,1,Pesos
936,"2015-02-27 00:00:00",24480,"2015-02-27 00:00:00",24480,1,1,Pesos
937,"2015-03-31 00:00:00",24480,"2015-03-31 00:00:00",24480,1,1,Pesos
938,"2015-04-30 00:00:00",24480,"2015-04-30 00:00:00",24480,1,1,Pesos
939,"2015-05-29 00:00:00",24480,"2015-05-29 00:00:00",24480,1,1,Pesos
940,"2015-06-30 00:00:00",24480,"2015-06-30 00:00:00",24480,1,1,Pesos
941,"2015-07-31 00:00:00",25704,"2015-07-31 00:00:00",25704,1,1,Pesos
942,"2015-08-31 00:00:00",25704,"2015-08-31 00:00:00",25704,1,1,Pesos
943,"2015-09-30 00:00:00",25704,"2015-09-30 00:00:00",25704,1,1,Pesos
944,"2015-10-30 00:00:00",25704,"2015-10-30 00:00:00",25704,1,1,Pesos
945,"2015-11-30 00:00:00",25704,"2015-11-30 00:00:00",25704,1,1,Pesos
962,"2014-03-31 00:00:00",34973,"2014-03-31 00:00:00",34973,1,1,Pesos
963,"2014-04-30 00:00:00",34973,"2014-04-30 00:00:00",34973,1,1,Pesos
965,"2014-05-30 00:00:00",34973,"2014-05-30 00:00:00",34973,1,1,Pesos
966,"2014-06-30 00:00:00",34973,"2014-06-30 00:00:00",34973,1,1,Pesos
967,"2014-07-31 00:00:00",36722,"2014-07-31 00:00:00",36722,1,1,Pesos
968,"2014-08-29 00:00:00",36722,"2014-08-29 00:00:00",36722,1,1,Pesos
969,"2014-09-30 00:00:00",36722,"2014-09-30 00:00:00",36722,1,1,Pesos
970,"2014-10-31 00:00:00",36722,"2014-10-31 00:00:00",36722,1,1,Pesos
971,"2014-11-28 00:00:00",36722,"2014-11-28 00:00:00",36722,1,1,Pesos
972,"2014-12-31 00:00:00",36722,"2014-12-31 00:00:00",36722,1,1,Pesos
973,"2015-01-30 00:00:00",38558,"2015-01-30 00:00:00",38558,1,1,Pesos
974,"2015-02-27 00:00:00",38558,"2015-02-27 00:00:00",38558,1,1,Pesos
975,"2015-03-31 00:00:00",38558,"2015-03-31 00:00:00",38558,1,1,Pesos
976,"2015-04-30 00:00:00",38558,"2015-04-30 00:00:00",38558,1,1,Pesos
977,"2015-05-29 00:00:00",38558,"2015-05-29 00:00:00",38558,1,1,Pesos
978,"2015-06-30 00:00:00",38558,"2015-06-30 00:00:00",38558,1,1,Pesos
979,"2015-07-31 00:00:00",40486,"2015-07-31 00:00:00",40486,1,1,Pesos
980,"2015-08-31 00:00:00",40486,"2015-08-31 00:00:00",40486,1,1,Pesos
981,"2015-09-30 00:00:00",40486,"2015-09-30 00:00:00",40486,1,1,Pesos
982,"2015-10-30 00:00:00",40486,"2015-10-30 00:00:00",40486,1,1,Pesos
983,"2015-11-30 00:00:00",40486,"2015-11-30 00:00:00",40486,1,1,Pesos
984,"2015-12-31 00:00:00",40486,"2015-12-31 00:00:00",40486,1,1,Pesos
985,"2016-01-29 00:00:00",42510,"2016-01-29 00:00:00",42510,1,1,Pesos
986,"2016-02-29 00:00:00",42510,"2016-02-29 00:00:00",42510,1,1,Pesos
909,"2014-04-30 00:00:00",721000,"2014-04-30 00:00:00",721000,1,1,Pesos
910,"2014-05-30 00:00:00",918477,"2014-05-30 00:00:00",918477,1,1,Pesos
911,"2014-06-30 00:00:00",1349662,"2014-06-30 00:00:00",1349662,1,1,Pesos
912,"2014-07-31 00:00:00",1614060,"2014-07-31 00:00:00",1614060,1,1,Pesos
913,"2014-08-29 00:00:00",1205165,"2014-08-29 00:00:00",1205165,1,1,Pesos
914,"2014-09-30 00:00:00",1291248,"2014-09-30 00:00:00",1291248,1,1,Pesos
915,"2014-10-31 00:00:00",1148135,"2014-10-31 00:00:00",1148135,1,1,Pesos
916,"2014-11-28 00:00:00",1076040,"2014-11-28 00:00:00",1076040,1,1,Pesos
917,"2014-12-31 00:00:00",1076040,"2014-12-31 00:00:00",1076040,1,1,Pesos
919,"2015-01-30 00:00:00",790889,"2015-01-30 00:00:00",790889,1,1,Pesos
920,"2015-02-27 00:00:00",903874,"2015-02-27 00:00:00",1024758,1,1,Pesos
921,"2015-03-31 00:00:00",903874,"2015-03-31 00:00:00",844778,1,1,Pesos
946,"2015-04-30 00:00:00",941158,"2015-04-30 00:00:00",941158,1,1,Pesos
947,"2015-05-29 00:00:00",941158,"2015-05-29 00:00:00",941158,1,1,Pesos
948,"2015-06-30 00:00:00",941158,"2015-06-30 00:00:00",941158,1,1,Pesos
949,"2015-07-31 00:00:00",988216,"2015-07-31 00:00:00",988216,1,1,Pesos
950,"2015-08-31 00:00:00",988216,"2015-08-31 00:00:00",988216,1,1,Pesos
951,"2015-09-30 00:00:00",988216,"2015-09-30 00:00:00",988216,1,1,Pesos
952,"2015-10-30 00:00:00",1937284,"2015-10-30 00:00:00",1937284,1,1,Pesos
953,"2015-11-30 00:00:00",1771197,"2015-11-30 00:00:00",1771197,1,1,Pesos
954,"2015-12-31 00:00:00",1178030,"2015-12-31 00:00:00",1178030,1,1,Pesos
955,"2016-01-29 00:00:00",1236931,"2016-01-29 00:00:00",1236931,1,1,Pesos
956,"2016-02-29 00:00:00",1236931,"2016-02-29 00:00:00",1236931,1,1,Pesos
957,"2016-03-31 00:00:00",1241914,"2016-03-31 00:00:00",1241914,1,1,Pesos
918,"2014-08-15 00:00:00",337500,"2014-08-15 00:00:00",337500,1,1,Pesos
987,"2014-10-31 00:00:00",43042,"2014-10-31 00:00:00",43042,1,1,Pesos
988,"2014-11-28 00:00:00",43042,"2014-11-28 00:00:00",43042,1,1,Pesos
989,"2014-12-31 00:00:00",43042,"2014-12-31 00:00:00",43042,1,1,Pesos
990,"2015-01-30 00:00:00",22597,"2015-01-30 00:00:00",22597,1,1,Pesos
991,"2015-02-27 00:00:00",22597,"2015-02-27 00:00:00",22597,1,1,Pesos
992,"2015-03-31 00:00:00",22597,"2015-03-31 00:00:00",22597,1,1,Pesos
993,"2015-04-30 00:00:00",22597,"2015-04-30 00:00:00",22597,1,1,Pesos
994,"2015-05-29 00:00:00",22597,"2015-05-29 00:00:00",22597,1,1,Pesos
995,"2015-06-30 00:00:00",22597,"2015-06-30 00:00:00",22597,1,1,Pesos
996,"2015-07-31 00:00:00",23727,"2015-07-31 00:00:00",23727,1,1,Pesos
997,"2015-08-31 00:00:00",23727,"2015-08-31 00:00:00",23727,1,1,Pesos
998,"2015-09-30 00:00:00",23727,"2015-09-30 00:00:00",23727,1,1,Pesos
805,"2014-12-08 00:00:00",562500,"2014-12-31 00:00:00",1752299,NULL,1,Pesos
817,"2014-02-27 00:00:00",230214,"2014-02-27 00:00:00",230214,NULL,1,Pesos
819,"2014-07-01 00:00:00",306952,"2014-09-23 00:00:00",306952,NULL,1,Pesos
1019,"2014-05-05 00:00:00",230214,"2014-05-09 00:00:00",230214,NULL,1,Pesos
1184,"2014-10-31 00:00:00",116632,"2014-10-29 00:00:00",116632,NULL,1,Pesos
1185,"2014-11-28 00:00:00",116632,"2014-11-28 00:00:00",116632,NULL,1,Pesos
1186,"2014-11-28 00:00:00",116632,"2014-11-21 00:00:00",116632,NULL,1,Pesos
1187,"2014-12-30 00:00:00",233264,"2014-12-23 00:00:00",233264,NULL,1,Pesos
737,"2014-03-31 00:00:00",104676,"2014-07-23 00:00:00",95161,NULL,1,Pesos
738,"2014-06-30 00:00:00",104676,"2014-08-28 00:00:00",95161,NULL,1,Pesos
739,"2014-09-30 00:00:00",104676,"2014-11-18 00:00:00",111282,NULL,1,Pesos
740,"2014-12-31 00:00:00",104676,"2014-12-31 00:00:00",237809,NULL,1,Pesos
741,"2014-03-31 00:00:00",87230,"2014-07-23 00:00:00",79300,NULL,1,Pesos
742,"2014-06-30 00:00:00",87230,"2014-08-28 00:00:00",79300,NULL,1,Pesos
743,"2014-09-30 00:00:00",87230,"2014-11-18 00:00:00",92734,NULL,1,Pesos
744,"2014-12-31 00:00:00",87230,"2014-12-31 00:00:00",94773,NULL,1,Pesos
745,"2014-12-31 00:00:00",218075,"2014-12-31 00:00:00",336810,NULL,1,Pesos
746,"2014-06-30 00:00:00",218075,"2014-05-28 00:00:00",25415,NULL,1,Pesos
747,"2014-12-31 00:00:00",64416,NULL,0,NULL,1,Pesos
751,"2014-03-31 00:00:00",85250,"2014-06-10 00:00:00",85250,NULL,1,Pesos
752,"2014-06-30 00:00:00",85250,"2014-07-03 00:00:00",85250,NULL,1,Pesos
753,"2014-09-30 00:00:00",85250,"2014-09-30 00:00:00",85250,NULL,1,Pesos
754,"2014-12-30 00:00:00",85250,"2014-12-30 00:00:00",85250,NULL,1,Pesos
755,"2014-06-30 00:00:00",64416,"2014-09-01 00:00:00",64416,NULL,1,Pesos
756,"2014-12-30 00:00:00",64416,"2014-09-01 00:00:00",64416,NULL,1,Pesos
727,"2014-02-28 00:00:00",36412,"2014-02-28 00:00:00",36412,NULL,1,Pesos
734,"2014-05-31 00:00:00",373119,"2014-06-27 00:00:00",317342,NULL,1,Pesos
762,"2014-08-31 00:00:00",336584,"2014-09-15 00:00:00",278460,NULL,1,Pesos
782,"2014-11-30 00:00:00",336584,"2014-12-29 00:00:00",278460,NULL,1,Pesos
726,"2014-02-28 00:00:00",379751,NULL,0,NULL,1,Pesos
733,"2014-05-31 00:00:00",411341,"2014-06-27 00:00:00",926771,NULL,1,Pesos
761,"2014-08-31 00:00:00",336584,"2014-09-15 00:00:00",339018,NULL,1,Pesos
781,"2014-11-30 00:00:00",336584,"2014-12-29 00:00:00",335373,NULL,1,Pesos
728,"2014-02-28 00:00:00",46782,"2014-04-25 00:00:00",157392,NULL,1,Pesos
735,"2014-05-31 00:00:00",341344,NULL,0,NULL,1,Pesos
763,"2014-08-31 00:00:00",402030,"2014-09-15 00:00:00",1743903,NULL,1,Pesos
784,"2014-11-30 00:00:00",402030,"2014-12-29 00:00:00",224022,NULL,1,Pesos
729,"2014-02-28 00:00:00",398515,"2014-02-28 00:00:00",429042,NULL,1,Pesos
736,"2014-05-31 00:00:00",138373,NULL,0,NULL,1,Pesos
764,"2014-08-31 00:00:00",415119,"2014-10-15 00:00:00",945731,NULL,1,Pesos
783,"2014-11-30 00:00:00",415119,"2014-12-29 00:00:00",0,NULL,1,Pesos
724,"2014-01-31 00:00:00",1218994,"2014-01-31 00:00:00",1218994,NULL,1,Pesos
730,"2014-04-30 00:00:00",556402,NULL,0,NULL,1,Pesos
757,"2014-07-31 00:00:00",325446,"2014-09-15 00:00:00",1947660,NULL,1,Pesos
766,"2014-10-31 00:00:00",325446,"2014-12-29 00:00:00",306100,NULL,1,Pesos
779,"2014-05-31 00:00:00",32022,NULL,0,NULL,1,Pesos
780,"2014-11-30 00:00:00",32023,NULL,0,NULL,1,Pesos
883,"2014-07-31 00:00:00",441168,NULL,441168,NULL,1,Pesos
884,"2014-08-29 00:00:00",22000,NULL,22000,NULL,1,Pesos
885,"2014-09-30 00:00:00",22000,NULL,22000,NULL,1,Pesos
886,"2014-10-31 00:00:00",22000,NULL,0,NULL,1,Pesos
887,"2014-11-28 00:00:00",22000,NULL,0,NULL,1,Pesos
888,"2014-12-30 00:00:00",44000,NULL,0,NULL,1,Pesos
889,"2014-12-30 00:00:00",233432,NULL,0,NULL,1,Pesos
891,"2014-08-29 00:00:00",151875,NULL,0,NULL,1,Pesos
790,"2014-02-03 00:00:00",472980,"2014-02-05 00:00:00",472980,NULL,1,Pesos
791,"2014-03-03 00:00:00",472980,"2014-02-27 00:00:00",472980,NULL,1,Pesos
792,"2014-04-03 00:00:00",486420,"2014-04-04 00:00:00",486510,NULL,1,Pesos
793,"2014-05-05 00:00:00",258908,"2014-05-06 00:00:00",258825,NULL,1,Pesos
794,"2014-07-07 00:00:00",850950,"2014-07-02 00:00:00",582975,NULL,1,Pesos
795,"2014-08-04 00:00:00",162250,"2014-08-05 00:00:00",430050,NULL,1,Pesos
796,"2014-09-08 00:00:00",162250,"2014-09-08 00:00:00",162250,NULL,1,Pesos
797,"2014-10-06 00:00:00",162250,"2014-10-21 00:00:00",407040,NULL,1,Pesos
798,"2014-11-03 00:00:00",162250,"2014-11-03 00:00:00",407040,NULL,1,Pesos
799,"2014-12-08 00:00:00",162250,"2014-12-04 00:00:00",162250,NULL,1,Pesos
777,"2014-05-30 00:00:00",97500,"2014-08-29 00:00:00",75873,NULL,1,Pesos
778,"2014-06-30 00:00:00",240000,"2014-11-28 00:00:00",236373,NULL,1,Pesos
872,"2014-04-30 00:00:00",1365172,"2014-07-15 00:00:00",1129034,NULL,1,Pesos
873,"2014-05-14 00:00:00",236138,"2014-07-15 00:00:00",236135,NULL,1,Pesos
874,"2014-06-18 00:00:00",236138,"2014-07-15 00:00:00",236135,NULL,1,Pesos
875,"2014-07-15 00:00:00",1122971,"2014-08-04 00:00:00",236135,NULL,1,Pesos
876,"2014-08-15 00:00:00",259752,"2014-12-28 00:00:00",236135,NULL,1,Pesos
877,"2014-09-15 00:00:00",259752,NULL,0,NULL,1,Pesos
878,"2014-10-15 00:00:00",1700399,NULL,0,NULL,1,Pesos
879,"2014-10-15 00:00:00",2116521,"2014-11-20 00:00:00",1101342,NULL,1,Pesos
880,"2014-12-15 00:00:00",259752,NULL,0,NULL,1,Pesos
1025,"2014-05-30 00:00:00",894272,NULL,0,NULL,1,Pesos
1026,"2014-06-30 00:00:00",1172798,NULL,0,NULL,1,Pesos
1027,"2014-07-31 00:00:00",310406,NULL,0,NULL,1,Pesos
1028,"2014-08-29 00:00:00",310406,NULL,0,NULL,1,Pesos
1029,"2014-09-30 00:00:00",310406,NULL,0,NULL,1,Pesos
1030,"2014-10-31 00:00:00",310406,NULL,0,NULL,1,Pesos
1031,"2014-11-28 00:00:00",310406,NULL,0,NULL,1,Pesos
1032,"2014-12-31 00:00:00",595487,"2014-12-29 00:00:00",259165,NULL,1,Pesos
1033,"2014-07-31 00:00:00",100174,NULL,0,NULL,1,Pesos
1034,"2014-08-29 00:00:00",100174,NULL,0,NULL,1,Pesos
1035,"2014-09-30 00:00:00",100174,NULL,0,NULL,1,Pesos
1036,"2014-10-31 00:00:00",100174,"2014-12-22 00:00:00",6880.8,NULL,1,Pesos
1004,"2014-11-03 00:00:00",90585,"2014-11-19 00:00:00",91134,1,1,Pesos
842,"2014-04-30 00:00:00",99709,"2014-04-23 00:00:00",99709,NULL,1,Pesos
758,"2014-03-14 00:00:00",907524,"2014-03-04 00:00:00",299771,1,1,Pesos
760,"2014-04-11 00:00:00",176770,"2014-04-11 00:00:00",417494,1,1,Pesos
765,"2014-05-12 00:00:00",486343,"2014-05-12 00:00:00",155059,1,1,Pesos
769,"2014-06-13 00:00:00",396078,"2014-06-13 00:00:00",249235,1,1,Pesos
770,"2014-07-11 00:00:00",249873,"2014-06-30 00:00:00",526718,1,1,Pesos
771,"2014-08-12 00:00:00",469180,"2014-07-31 00:00:00",179067,1,1,Pesos
772,"2014-09-12 00:00:00",805523,NULL,0,NULL,1,Pesos
773,"2014-10-10 00:00:00",469180,NULL,0,NULL,1,Pesos
774,"2014-11-12 00:00:00",322975,NULL,0,NULL,1,Pesos
775,"2014-12-12 00:00:00",296205,"2014-11-28 00:00:00",311469,1,1,Pesos
776,"2014-12-22 00:00:00",389880,"2014-12-18 00:00:00",2419393,1,1,Pesos
1011,"2014-07-31 00:00:00",139222.5,"2014-06-30 00:00:00",139222.5,1,1,Pesos
1009,"2014-10-31 00:00:00",63016.5,"2014-10-30 00:00:00",63016.5,1,1,Pesos
1000,"2014-11-28 00:00:00",219825,NULL,0,NULL,1,Pesos
858,"2014-05-15 00:00:00",238138,"2014-08-28 00:00:00",238138,1,1,Pesos
859,"2014-08-14 00:00:00",238138,"2014-11-19 00:00:00",238138,1,1,Pesos
807,"2014-02-28 00:00:00",476187,"2014-02-28 00:00:00",476187,NULL,1,Pesos
808,"2014-03-31 00:00:00",246318,"2014-03-31 00:00:00",246318,NULL,1,Pesos
809,"2014-03-31 00:00:00",318397,"2014-03-31 00:00:00",318397,NULL,1,Pesos
810,"2014-04-30 00:00:00",283937,"2014-07-07 00:00:00",206764,NULL,1,Pesos
811,"2014-04-30 00:00:00",297028,NULL,0,NULL,1,Pesos
812,"2014-05-31 00:00:00",169750,NULL,0,NULL,1,Pesos
813,"2014-05-31 00:00:00",65957,NULL,0,NULL,1,Pesos
814,"2014-06-30 00:00:00",210000,"2014-08-04 00:00:00",210000,NULL,1,Pesos
816,"2014-06-30 00:00:00",33750,NULL,0,NULL,1,Pesos
818,"2014-07-31 00:00:00",228750,NULL,0,NULL,1,Pesos
820,"2014-08-31 00:00:00",33750,NULL,0,NULL,1,Pesos
821,"2014-09-30 00:00:00",87750,NULL,0,NULL,1,Pesos
822,"2014-10-31 00:00:00",180925,NULL,0,NULL,1,Pesos
823,"2014-11-30 00:00:00",483750,NULL,0,NULL,1,Pesos
824,"2014-12-31 00:00:00",33750,NULL,0,NULL,1,Pesos
825,"2014-03-31 00:00:00",295000,"2014-03-31 00:00:00",295000,NULL,1,Pesos
826,"2014-09-30 00:00:00",360000,NULL,0,NULL,1,Pesos
827,"2014-09-30 00:00:00",427500,NULL,550000,NULL,1,Pesos
828,"2014-03-31 00:00:00",155698,"2014-04-30 00:00:00",119767,NULL,1,Pesos
829,"2014-03-31 00:00:00",33423,"2014-04-30 00:00:00",33423,NULL,1,Pesos
830,"2014-04-30 00:00:00",155698,"2014-04-30 00:00:00",155698,NULL,1,Pesos
831,"2014-04-29 00:00:00",33423,"2014-04-30 00:00:00",33423,NULL,1,Pesos
832,"2014-05-30 00:00:00",321000,"2014-04-30 00:00:00",270000,NULL,1,Pesos
833,"2014-03-31 00:00:00",940000,"2014-04-30 00:00:00",934037,NULL,1,Pesos
834,"2014-05-30 00:00:00",19200,NULL,0,NULL,1,Pesos
835,"2014-12-31 00:00:00",350000,NULL,255600,NULL,1,Pesos
836,"2014-04-30 00:00:00",476000,NULL,202235,NULL,1,Pesos
837,"2014-04-30 00:00:00",42000,"2014-04-30 00:00:00",42000,NULL,1,Pesos
838,"2014-05-16 00:00:00",150000,"2014-05-23 00:00:00",155550,NULL,1,Pesos
839,"2014-06-06 00:00:00",265000,"2014-04-11 00:00:00",100000,NULL,1,Pesos
840,"2014-05-30 00:00:00",84000,"2014-05-23 00:00:00",84000,NULL,1,Pesos
841,"2014-05-30 00:00:00",150000,"2014-05-23 00:00:00",147500,NULL,1,Pesos
1037,"2014-06-06 00:00:00",1500000,"2014-04-30 00:00:00",267354,NULL,1,Pesos
1103,"2014-09-15 00:00:00",261300,"2014-09-30 00:00:00",261300,NULL,1,Pesos
890,"2014-02-12 00:00:00",141295,"2014-02-12 00:00:00",220947,NULL,1,Pesos
892,"2014-03-13 00:00:00",141295,"2014-02-12 00:00:00",118364,NULL,1,Pesos
893,"2014-04-11 00:00:00",141295,"2014-04-11 00:00:00",167965,NULL,1,Pesos
896,"2014-05-12 00:00:00",141295,"2014-05-12 00:00:00",422730,NULL,1,Pesos
897,"2014-06-13 00:00:00",141295,"2014-06-11 00:00:00",854478,NULL,1,Pesos
898,"2014-07-11 00:00:00",141295,"2014-07-10 00:00:00",0,NULL,1,Pesos
899,"2014-08-15 00:00:00",141295,"2014-07-25 00:00:00",0,NULL,1,Pesos
1247,"2014-08-28 00:00:00",141295,NULL,0,NULL,1,Pesos
1248,"2014-09-30 00:00:00",141295,NULL,0,NULL,1,Pesos
1249,"2014-10-31 00:00:00",141295,NULL,0,NULL,1,Pesos
1250,"2014-11-28 00:00:00",185767,NULL,0,NULL,1,Pesos
1251,"2014-12-31 00:00:00",185767,NULL,0,NULL,1,Pesos
1050,"2014-12-15 00:00:00",264925.44,"2014-12-15 00:00:00",264925.44,1,1,Pesos
1051,"2015-01-30 00:00:00",238924,"2015-01-30 00:00:00",238924,1,1,Pesos
1052,"2016-05-10 00:00:00",601277,"2016-05-10 00:00:00",601277,1,1,Pesos
1419,"2015-03-03 00:00:00",150572,"2015-03-03 00:00:00",150572,1,1,Pesos
1420,"2015-04-01 00:00:00",115000,"2015-04-30 00:00:00",87562,1,1,Pesos
1434,"2015-03-31 00:00:00",113361,"2015-03-31 00:00:00",113361,1,1,Pesos
1435,"2015-05-29 00:00:00",200000,"2015-05-29 00:00:00",90219,1,1,Pesos
1436,"2015-06-30 00:00:00",200000,"2015-06-30 00:00:00",113828,1,1,Pesos
1437,"2015-10-30 00:00:00",250000,"2015-10-30 00:00:00",290314,1,1,Pesos
1438,"2015-07-31 00:00:00",250000,"2015-07-31 00:00:00",245053,1,1,Pesos
1439,"2015-08-28 00:00:00",300000,"2015-08-31 00:00:00",245792,1,1,Pesos
1440,"2015-09-30 00:00:00",300000,"2015-09-30 00:00:00",319382,1,1,Pesos
1081,"2015-01-30 00:00:00",460000,NULL,0,NULL,1,Pesos
1082,"2015-03-31 00:00:00",460000,NULL,0,NULL,1,Pesos
1083,"2015-03-31 00:00:00",230000,NULL,0,NULL,1,Pesos
1056,"2014-06-30 00:00:00",117505,"2014-09-26 00:00:00",117505,NULL,1,Pesos
1057,"2014-06-30 00:00:00",117505,"2014-09-26 00:00:00",117505,NULL,1,Pesos
1058,"2014-06-30 00:00:00",117505,"2014-09-26 00:00:00",117505,NULL,1,Pesos
1059,"2014-06-30 00:00:00",117505,"2014-09-26 00:00:00",117505,NULL,1,Pesos
1087,"2014-11-28 00:00:00",525690,NULL,0,NULL,1,Pesos
1088,"2014-11-28 00:00:00",525690,NULL,0,NULL,1,Pesos
1089,"2014-11-28 00:00:00",699919,NULL,0,NULL,1,Pesos
1090,"2014-11-28 00:00:00",699919,NULL,0,NULL,1,Pesos
1120,"2014-09-26 00:00:00",117505.34,"2014-09-26 00:00:00",117505.34,NULL,1,Pesos
1121,"2014-10-03 00:00:00",117505.34,"2014-10-24 00:00:00",117505.34,NULL,1,Pesos
1122,"2014-10-03 00:00:00",117505.34,"2014-10-07 00:00:00",117505.34,NULL,1,Pesos
1123,"2014-11-21 00:00:00",117505.34,"2014-12-11 00:00:00",117505.34,NULL,1,Pesos
1136,"2014-09-22 00:00:00",117505.33,"2014-09-19 00:00:00",117505.33,NULL,1,Pesos
1137,"2014-11-19 00:00:00",117505.33,"2014-11-12 00:00:00",117505.33,NULL,1,Pesos
1138,"2014-11-04 00:00:00",117505.33,"2014-11-25 00:00:00",117505.33,NULL,1,Pesos
1139,"2014-12-18 00:00:00",117505.33,"2014-12-15 00:00:00",117505,NULL,1,Pesos
1124,"2014-09-26 00:00:00",117505.33,"2014-09-26 00:00:00",117505.33,NULL,1,Pesos
1130,"2014-09-26 00:00:00",117505.33,"2014-10-03 00:00:00",117505,NULL,1,Pesos
1131,"2014-09-05 00:00:00",117505.33,"2014-09-19 00:00:00",117505,NULL,1,Pesos
1132,"2014-10-14 00:00:00",117505.33,"2014-12-15 00:00:00",117505,NULL,1,Pesos
1125,"2014-09-26 00:00:00",25850.87,"2014-09-26 00:00:00",25850.87,NULL,1,Pesos
1126,"2014-10-03 00:00:00",25850.87,"2014-10-07 00:00:00",25850.87,NULL,1,Pesos
1127,"2014-10-03 00:00:00",25850.87,"2014-10-24 00:00:00",25850.87,NULL,1,Pesos
1128,"2014-11-21 00:00:00",25850.87,"2014-12-11 00:00:00",25850.87,NULL,1,Pesos
1129,"2014-09-26 00:00:00",25850.86,"2014-09-26 00:00:00",25850.86,NULL,1,Pesos
1133,"2014-09-26 00:00:00",25850.86,"2014-10-03 00:00:00",25850.86,NULL,1,Pesos
1134,"2014-09-05 00:00:00",25850.86,"2014-09-19 00:00:00",25850.86,NULL,1,Pesos
1135,"2014-10-14 00:00:00",25850.86,"2014-12-15 00:00:00",25851,NULL,1,Pesos
1140,"2014-09-22 00:00:00",25850.87,"2014-10-10 00:00:00",25850.87,NULL,1,Pesos
1141,"2014-11-19 00:00:00",25850.87,"2014-11-12 00:00:00",25850.87,NULL,1,Pesos
1142,"2014-11-04 00:00:00",25850.87,"2014-11-25 00:00:00",25850.87,NULL,1,Pesos
